CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,timestamp
8d571afd98751506eb73b2e1ad23e7182b3ddf16a86e84258688092f73b00faa28c9405e2c54ff6b8cae2b339dca18ec5b2d9424c47498070034c7f3a99b79ba,,01/11/2025 08:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 09:15:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,IMPROPER TURNING/NO SIGNAL,2044,N,KILDARE AVE,2522.0,N,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,7,1,41.918446082,-87.734083028,POINT (-87.734083027921 41.918446081523),2025-01-11 20:30:00
ae07dd6c6439078fdb1669e9ddf1173d790b0203dc765c3133b8caee381567f38487b02d2822c1c752d3cb45e00a77eeb1e8296d2b4ad80365e7865c88e8a1e5,,01/11/2025 08:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/12/2025 03:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,400,W,83RD ST,622.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,7,1,41.743615048,-87.634173196,POINT (-87.634173196414 41.743615047702),2025-01-11 20:30:00
faa56c19b6aeec40cfee9db4311083acbe769d7ab556f46e454c1f7a96510ac707c378dfa82c5901b25d14a5ce640cd030169f1f9a492d5f0c5088ab3fbe00a2,,01/11/2025 08:15:00 PM,20,NO CONTROLS,NO CONTROLS,SNOW,DARKNESS,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/11/2025 08:26:00 PM,WEATHER,WEATHER,10529,S,CHURCH ST,2212.0,,,,,,,1,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,0.0,0.0,20,7,1,41.702230116,-87.659681104,POINT (-87.659681104197 41.702230116426),2025-01-11 20:15:00
d8c125ffa12bc619e6d64152cabcfecc7a1cf2aa33818f811b9d32559ca8ba48219db5bc981b92942368044ce79d43bd423943359a7ac616b0236dad736d945a,,01/11/2025 08:10:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",01/11/2025 08:20:00 PM,OBSTRUCTED CROSSWALKS,IMPROPER LANE USAGE,6537,W,63RD ST,812.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,7,1,41.777508689,-87.785224313,POINT (-87.785224312935 41.777508689211),2025-01-11 20:10:00
bf2bc32cfc952e5941e42c1541e448f317789cec764695a54a618e0f1aa7bde4cbd5fde622c63c804f94ad7e83792361c95a8c11d10113b63ae3d1ed5109619b,,01/11/2025 08:08:00 PM,30,OTHER,OTHER,CLEAR,DARKNESS,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/11/2025 08:10:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,6655,S,HALSTED ST,723.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,7,1,41.772647617,-87.644454663,POINT (-87.644454662774 41.772647616709),2025-01-11 20:08:00
f69fd32ffe3e96122dc308e817ea4338df4f2be08d1077da593ba37706d8209b80ec87c416a825e4926a0f115b3e61d505583b6c0e35e4d20fa4b18384057a1e,Y,01/11/2025 08:01:00 PM,25,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/13/2025 06:45:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,301,E,93RD ST,633.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,7,1,41.725395451,-87.616594045,POINT (-87.616594045449 41.72539545077),2025-01-11 20:01:00
fa8c42b90609cdd60cf95b8359303c9c40c701dea085f89a256fc8f2fdf5fa8438d0427657d1a2ef8450da1bd135f8aae85dab3a5df1b6f0026a47340c33926a,,01/11/2025 08:00:00 PM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,ANGLE,T-INTERSECTION,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/14/2025 02:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2507,W,MADISON ST,1125.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,7,1,41.881018848,-87.688975395,POINT (-87.688975395391 41.881018848133),2025-01-11 20:00:00
bd1960adec3a33acc5b3856dffaec9ae6541060820eea5d0ef05cd85de0ef5144460d379c0d96f2eb12173059095a2e22527869c77bbad3c9ec148f3e7a97ec6,,01/11/2025 07:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 08:45:00 PM,DISTRACTION - FROM OUTSIDE VEHICLE,NOT APPLICABLE,111,W,ONTARIO ST,1832.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,7,1,41.893112466,-87.631680322,POINT (-87.631680321597 41.893112465858),2025-01-11 19:50:00
f77b849ba08c05d3c19fd89c266c8a5281c8c32f167798190ebfc2eec272df764458e149936ca16a637c077047f8f98023305c7eeaef8a1908e96c9e163e02da,,01/11/2025 07:38:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",01/11/2025 07:38:00 PM,FOLLOWING TOO CLOSELY,IMPROPER OVERTAKING/PASSING,5220,N,HARLEM AVE,1613.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19,7,1,41.975202108,-87.807211287,POINT (-87.8072112874 41.975202108224),2025-01-11 19:38:00
41c39da0f3420a6f0383c073408e2e6424a8c8b084efa2860fac122c5253464b9892b01778700231db24582aacb25e2ad40dce74e233a4123ce64338fb207903,,01/11/2025 07:20:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 07:26:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2320,W,FULLERTON AVE,1432.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19,7,1,41.925029448,-87.68605807,POINT (-87.686058069678 41.925029447525),2025-01-11 19:20:00
51427a587417cfabe8a5f8a68e2dce7c115977f9afcafa86dbae9dd70fd98cd8683c2bb899013b2221a44b22ec5798eccd2a28c66d702e71a63cbd1ee3c03d53,,01/11/2025 07:17:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/11/2025 07:17:00 PM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),NOT APPLICABLE,8101,S,HALSTED ST,622.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19,7,1,41.746911155,-87.643784132,POINT (-87.64378413237 41.746911154795),2025-01-11 19:17:00
bf509f97b7314201a2e2a4815899afc67ce5165f40cf055189c4912cd5b38730a989cc96e034c90e074b7d828a666640522f3dca069f11d4bfcc3d84ef592194,,01/11/2025 07:10:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,CENTER TURN LANE,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/12/2025 01:45:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,5501,S,KEDZIE AVE,824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,7,1,41.793426029,-87.703404247,POINT (-87.703404247151 41.793426029245),2025-01-11 19:10:00
5f5e1993c01a92c80b4bb1c57ee9dcc958e2d63c6b956f65387fdeb84a3152f79a26645907c42a1311c822a35e0be0ee9cc84b1bd3a26afbb71884c0867ee854,,01/11/2025 07:05:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/11/2025 10:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5958,S,PULASKI RD,813.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,7,1,41.784158701,-87.723061192,POINT (-87.72306119243 41.784158701334),2025-01-11 19:05:00
bfa35d27dcbe88a478c699a0898ccb10ee9361f588064e8889eed765cb52543cb016098320fa65acd8dafc9d6af07180cfaccca0ee0c5f099b970a2cafa724b4,,01/11/2025 07:00:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/14/2025 01:00:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5,W,TERMINAL ST,1655.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,7,1,,,,2025-01-11 19:00:00
e3b5dbcf6b1e75b7b2254d11c263d03f28d3937e865ce68012d33ef86689b4d849c9471de35f0d25f8216120a4d7dd4532431822c19b9b33bb390078afad6a8a,,01/11/2025 07:00:00 PM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/12/2025 12:58:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,805,N,WASHTENAW AVE,1211.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,7,1,41.895854283,-87.694094682,POINT (-87.69409468199 41.895854283474),2025-01-11 19:00:00
e04eff3bfb722d880859403e3c46b03ed875cdc0d633efdfcf35c4b28156abcfd38f7310c19d4b5129832169948dbf035192b74b5ff6ecca3de86a1d15d86661,,01/11/2025 06:55:00 PM,15,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DARKNESS,TURNING,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",01/12/2025 10:40:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3153,N,TRIPP AVE,2523.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,41.938797181,-87.732839564,POINT (-87.732839563579 41.938797180998),2025-01-11 18:55:00
533ec607eae8af5dfa17456a8d68c5a784a59affdff86bdbc0d39fe7015c229cd459d72f3467c78ca14a49d029ba19e49c49d08ab84e28afcf9a5b75954b4c82,,01/11/2025 06:35:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,PARKING LOT,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,Y,$500 OR LESS,01/11/2025 06:36:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1800,W,DIVERSEY PKWY,1931.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,7,1,41.932453229,-87.673302767,POINT (-87.673302767437 41.93245322916),2025-01-11 18:35:00
cf517195d14968ca26490613081ec2b4e9058ac88515ffa957eed9d4516475d4cba2944ebb061510f2807221dcb013cd95a5ff7f3d87da013ebd36cf945211eb,,01/11/2025 06:35:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/11/2025 07:08:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,9433,S,INDIANA AVE,633.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,41.722639454,-87.61885439,POINT (-87.618854389925 41.72263945431),2025-01-11 18:35:00
8a07f6a7cb7e0592bc7585d4a04aa2a7c252241fa6a500695f61dc2c51233fd2f022e672573ec780859745c4e7fbe36ec56d63c54567e2c7d59f027b6ca1bf3b,,01/11/2025 06:24:00 PM,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/14/2025 05:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,50,E,OHIO ST,1834.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,41.89261824,-87.626160348,POINT (-87.626160348476 41.892618240004),2025-01-11 18:24:00
6f2ff5e62797391cb0a496a885ed17cda6847c77a8a275ff9f23d69991dc0952786e0aead86f3e418bbbada3f3d89b64c260e3c42cc5d0813f52a2d05f3d29cd,,01/11/2025 06:20:00 PM,15,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE OPPOSITE DIRECTION,ALLEY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/11/2025 07:13:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6965,N,GLENWOOD AVE,2431.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,42.008645703,-87.665614282,POINT (-87.665614281878 42.008645703396),2025-01-11 18:20:00
d32679bf06b10c0abda3e7f1ae8b02a44540650f5fab4be26c46452807ad96b101f567f197b11e6611028e7fe38cfc9394dada8be9f53972c788015b4e06b41d,,01/11/2025 06:13:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 06:14:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,300,E,35TH ST,211.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,41.831192409,-87.619289199,POINT (-87.619289199481 41.831192408738),2025-01-11 18:13:00
46d1883b01a1e03af7e17d9641524f1fa8ff288eb116513068915c3c6370b423acbfc987232b4c6e2a82d6b41b06f37994ca1bf3eff8ac0bd68eea6ae57e638d,,01/11/2025 06:08:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",REAR END,T-INTERSECTION,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",01/11/2025 06:22:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4154,W,ARMITAGE AVE,2525.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18,7,1,41.917217114,-87.731229409,POINT (-87.731229409294 41.917217114468),2025-01-11 18:08:00
48d326f84059c5fa2f39b0ac1d4f25d6b54f28352ac336bbd99bda037d05e19ec030aecf71a3dfaa077455fce2cc8e33b9914308a82b2e8ba78abd6f09e3f304,,01/11/2025 06:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/13/2025 01:40:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7300,S,STONY ISLAND AVE,324.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,41.762361918,-87.586377235,POINT (-87.586377234748 41.762361918371),2025-01-11 18:00:00
6e161ec36e04893232ea8454835cce858ec876650877021599987cc064b220748843dc7caeb259198b60eca11ce41516febe14b9ff4c09c8b8ccc0190d30672c,N,01/11/2025 06:00:00 PM,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",01/13/2025 01:30:00 PM,WEATHER,WEATHER,26,E,57TH ST,225.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,18,7,1,41.791146928,-87.624442632,POINT (-87.624442631709 41.791146928249),2025-01-11 18:00:00
a85c4313c82bfc2e08429f3962ddf82cb9f33b3d8c9de826b80acdd741e8127929ea3e84c46f05feefc052191882d2632a17d1c2bba7a25db45007f1a74072aa,,01/11/2025 06:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/11/2025 06:49:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,2405,W,AUGUSTA BLVD,1212.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,1,41.89926516,-87.687208836,POINT (-87.687208836151 41.899265159522),2025-01-11 18:00:00
15dc43c917dc3cb9ab25582ff2637327e7e68fb283f9bb055a3fcb0a9b6a5b303dc054e3c9a4ba619cbee0e1c67ae297ee303874d9a2132e96632e856e367b4e,,01/11/2025 05:45:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/11/2025 05:47:00 PM,IMPROPER BACKING,UNABLE TO DETERMINE,1535,N,PARKSIDE AVE,2531.0,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,7,1,41.908631589,-87.76694878,POINT (-87.766948780394 41.908631589148),2025-01-11 17:45:00
a3388403608f84f4caa69b622fb29ea91ff0b2a476ddbf557f5cc6cb4112d8a2b347bacb169c11791998c963ea9b3c5bb3fe32200c6e550f72d227f79c675fea,,01/11/2025 05:44:00 PM,35,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,N,,,"$501 - $1,500",01/11/2025 05:52:00 PM,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,2406,W,71ST ST,832.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17,7,1,41.764804017,-87.683562908,POINT (-87.683562907652 41.764804017419),2025-01-11 17:44:00
38c6df554326c4e4750219f51583ab170830994d1d53eb8a386665137bb89e45da0791f1a41a9489eb0834dd6328eb9f7eeb0044dbf89d8b37f255f031d62fa8,,01/11/2025 05:36:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",01/11/2025 05:37:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2100,W,18TH ST,1234.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,17,7,1,41.857743045,-87.678508786,POINT (-87.678508786198 41.857743045254),2025-01-11 17:36:00
989171dbb4d0905065a81f5e4b4befd978b5d76f6b2d70d39f9f163e5317e2f40628f1c06cd5c82be2f314fea59955ed5c75e8331665c7fdbb3a34ccc4999ec4,,01/11/2025 05:34:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/11/2025 05:46:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,800,N,LARAMIE AVE,1524.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17,7,1,41.895023146,-87.755749782,POINT (-87.755749782345 41.895023146364),2025-01-11 17:34:00
5f8f8064ba23bee0bd8ebcfc0406ed7353b74115c6fdcb5a18b920a99758a0a578642d9cd5ef6064f4891127c15b8fecfd679045ec2ce9ee78622446a5ca5491,,01/11/2025 05:24:00 PM,30,UNKNOWN,UNKNOWN,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 06:52:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1947,E,71ST ST,333.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,7,1,41.765954593,-87.576897955,POINT (-87.576897955139 41.765954593454),2025-01-11 17:24:00
ccf04ff3f372671134c4e4e9f3b017191d91b02933ca258f390243e35f3b5ba2d193f3dee0645e6e194a097b4cb0dcae02fb14c23e0c8f7d958f97f2923d1c62,,01/11/2025 05:22:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/11/2025 05:23:00 PM,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),FAILING TO REDUCE SPEED TO AVOID CRASH,122,S,MICHIGAN AVE,112.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,7,1,41.880263372,-87.62450498,POINT (-87.624504980387 41.880263372185),2025-01-11 17:22:00
acc92ea0957d5a7394873cb9c0e44fd4ace60d329dd5754a6cbe4b3e1332fe5ad1f43c3b369f7b421efade901aee70166dcd076ded99b1d5b4aedde0f589c9d9,,01/11/2025 05:15:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/11/2025 05:55:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,120,W,87TH ST,622.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17,7,1,41.736380202,-87.627699235,POINT (-87.627699234706 41.736380201841),2025-01-11 17:15:00
